"","RegionCode","Date","C1M_School.closing","C2M_Workplace.closing","C6M_Stay.at.home.requirements","H6M_Facial.Coverings","MajorityVaccinated","PopulationVaccinated"
"1212","US_AK",20200425,3,2,1,1,"NV",0
"1213","US_AK",20200426,3,2,1,1,"NV",0
"1214","US_AK",20200427,3,2,1,1,"NV",0
"1215","US_AK",20200428,3,2,1,1,"NV",0
"1216","US_AK",20200429,3,2,1,1,"NV",0
"1217","US_AK",20200430,3,2,1,1,"NV",0
"1218","US_AK",20200501,3,2,1,1,"NV",0
"1219","US_AK",20200502,3,2,1,1,"NV",0
"1220","US_AK",20200503,3,2,1,1,"NV",0
"1221","US_AK",20200504,3,2,1,1,"NV",0
"1222","US_AK",20200505,3,2,1,1,"NV",0
"1223","US_AK",20200506,3,2,1,1,"NV",0
"1224","US_AK",20200507,3,2,1,1,"NV",0
"1225","US_AK",20200508,3,1,1,1,"NV",0
"1226","US_AK",20200509,3,1,1,1,"NV",0
"1227","US_AK",20200510,3,1,1,1,"NV",0
"1228","US_AK",20200511,3,1,1,1,"NV",0
"1229","US_AK",20200512,3,1,1,1,"NV",0
"1230","US_AK",20200513,3,1,1,1,"NV",0
"1231","US_AK",20200514,3,1,1,1,"NV",0
"1232","US_AK",20200515,3,1,1,1,"NV",0
"1233","US_AK",20200516,3,1,1,1,"NV",0
"1234","US_AK",20200517,3,1,1,1,"NV",0
"1235","US_AK",20200518,3,1,1,1,"NV",0
"1236","US_AK",20200519,3,1,1,1,"NV",0
"1237","US_AK",20200520,3,1,1,1,"NV",0
"1238","US_AK",20200521,3,1,1,1,"NV",0
"1239","US_AK",20200522,3,1,1,1,"NV",0
"1240","US_AK",20200523,3,1,1,1,"NV",0
"1241","US_AK",20200524,3,1,1,1,"NV",0
"1242","US_AK",20200525,3,1,1,1,"NV",0
"1243","US_AK",20200526,3,1,1,1,"NV",0
"1244","US_AK",20200527,3,1,1,1,"NV",0
"1245","US_AK",20200528,3,1,1,1,"NV",0
"1246","US_AK",20200529,3,1,1,1,"NV",0
"1247","US_AK",20200530,3,1,1,1,"NV",0
"1248","US_AK",20200531,3,1,1,1,"NV",0
"1249","US_AK",20200601,3,1,1,1,"NV",0
"1250","US_AK",20200602,3,1,1,1,"NV",0
"1251","US_AK",20200603,3,1,1,1,"NV",0
"1252","US_AK",20200604,3,1,1,1,"NV",0
"1253","US_AK",20200605,3,1,1,1,"NV",0
"1254","US_AK",20200606,3,1,1,1,"NV",0
"1255","US_AK",20200607,3,1,1,1,"NV",0
"1256","US_AK",20200608,3,1,1,1,"NV",0
"1257","US_AK",20200609,3,1,1,1,"NV",0
"1258","US_AK",20200610,3,1,1,1,"NV",0
"1259","US_AK",20200611,3,1,1,1,"NV",0
"1260","US_AK",20200612,3,1,1,1,"NV",0
"1261","US_AK",20200613,3,1,1,1,"NV",0
"1262","US_AK",20200614,3,1,1,1,"NV",0
"1263","US_AK",20200615,3,1,1,1,"NV",0
"1264","US_AK",20200616,3,1,1,1,"NV",0
"1265","US_AK",20200617,3,1,1,1,"NV",0
"1266","US_AK",20200618,3,1,1,1,"NV",0
"1267","US_AK",20200619,3,1,1,1,"NV",0
"1268","US_AK",20200620,3,1,1,1,"NV",0
"1269","US_AK",20200621,3,1,1,1,"NV",0
"1270","US_AK",20200622,3,1,1,1,"NV",0
"1271","US_AK",20200623,3,1,1,1,"NV",0
"1272","US_AK",20200624,3,1,1,1,"NV",0
"1273","US_AK",20200625,3,1,1,1,"NV",0
"1274","US_AK",20200626,3,1,1,1,"NV",0
"1275","US_AK",20200627,3,1,1,1,"NV",0
"1276","US_AK",20200628,3,1,1,1,"NV",0
"1277","US_AK",20200629,3,1,1,3,"NV",0
"1278","US_AK",20200630,3,1,1,3,"NV",0
"1279","US_AK",20200701,3,1,1,3,"NV",0
"1280","US_AK",20200702,3,1,1,3,"NV",0
"1281","US_AK",20200703,3,1,1,3,"NV",0
"1282","US_AK",20200704,3,1,1,3,"NV",0
"1283","US_AK",20200705,3,1,1,3,"NV",0
"1284","US_AK",20200706,3,1,1,3,"NV",0
"1285","US_AK",20200707,3,1,1,3,"NV",0
"1286","US_AK",20200708,3,1,1,3,"NV",0
"1287","US_AK",20200709,3,1,1,3,"NV",0
"1288","US_AK",20200710,3,1,1,3,"NV",0
"1289","US_AK",20200711,3,1,1,3,"NV",0
"1290","US_AK",20200712,3,1,1,3,"NV",0
"1291","US_AK",20200713,3,1,1,3,"NV",0
"1292","US_AK",20200714,3,1,1,3,"NV",0
"1293","US_AK",20200715,3,1,1,3,"NV",0
"1294","US_AK",20200716,3,1,1,3,"NV",0
"1295","US_AK",20200717,3,1,1,3,"NV",0
"1296","US_AK",20200718,3,1,1,3,"NV",0
"1297","US_AK",20200719,3,1,1,3,"NV",0
"1298","US_AK",20200720,3,1,1,3,"NV",0
"1299","US_AK",20200721,3,1,1,3,"NV",0
"1300","US_AK",20200722,3,1,1,3,"NV",0
"1301","US_AK",20200723,3,1,1,3,"NV",0
"1302","US_AK",20200724,3,1,1,3,"NV",0
"1303","US_AK",20200725,3,1,1,3,"NV",0
"1304","US_AK",20200726,3,1,1,3,"NV",0
"1305","US_AK",20200727,3,1,1,3,"NV",0
"1306","US_AK",20200728,3,1,1,3,"NV",0
"1307","US_AK",20200729,3,1,1,3,"NV",0
"1308","US_AK",20200730,3,1,1,3,"NV",0
"1309","US_AK",20200731,3,1,1,3,"NV",0
"1310","US_AK",20200801,3,1,1,3,"NV",0
"1311","US_AK",20200802,3,1,1,3,"NV",0
"1312","US_AK",20200803,3,2,1,3,"NV",0
"1313","US_AK",20200804,3,2,1,3,"NV",0
"1314","US_AK",20200805,3,2,1,3,"NV",0
"1315","US_AK",20200806,3,2,1,3,"NV",0
"1316","US_AK",20200807,3,2,1,3,"NV",0
"1317","US_AK",20200808,3,2,1,3,"NV",0
"1318","US_AK",20200809,3,2,1,3,"NV",0
"1319","US_AK",20200810,3,2,1,3,"NV",0
"1320","US_AK",20200811,3,2,1,3,"NV",0
"1321","US_AK",20200812,3,2,1,3,"NV",0
"1322","US_AK",20200813,3,2,1,3,"NV",0
"1323","US_AK",20200814,3,2,1,3,"NV",0
"1324","US_AK",20200815,3,2,1,3,"NV",0
"1325","US_AK",20200816,3,2,1,3,"NV",0
"1326","US_AK",20200817,3,2,1,3,"NV",0
"1327","US_AK",20200818,3,2,1,3,"NV",0
"1328","US_AK",20200819,3,2,1,3,"NV",0
"1329","US_AK",20200820,3,2,1,3,"NV",0
"1330","US_AK",20200821,3,2,1,3,"NV",0
"1331","US_AK",20200822,3,2,1,3,"NV",0
"1332","US_AK",20200823,3,2,1,3,"NV",0
"1333","US_AK",20200824,3,2,1,3,"NV",0
"1334","US_AK",20200825,3,2,1,3,"NV",0
"1335","US_AK",20200826,3,2,1,3,"NV",0
"1336","US_AK",20200827,3,2,1,3,"NV",0
"1337","US_AK",20200828,3,2,1,3,"NV",0
"1338","US_AK",20200829,3,2,1,3,"NV",0
"1339","US_AK",20200830,3,2,1,3,"NV",0
"1340","US_AK",20200831,3,1,1,3,"NV",0
"1341","US_AK",20200901,3,1,1,3,"NV",0
"1342","US_AK",20200902,3,1,1,3,"NV",0
"1343","US_AK",20200903,3,1,1,3,"NV",0
"1344","US_AK",20200904,3,1,1,3,"NV",0
"1345","US_AK",20200905,3,1,1,3,"NV",0
"1346","US_AK",20200906,3,1,1,3,"NV",0
"1347","US_AK",20200907,3,1,1,3,"NV",0
"1348","US_AK",20200908,3,1,1,3,"NV",0
"1349","US_AK",20200909,3,1,1,3,"NV",0
"1350","US_AK",20200910,3,1,1,3,"NV",0
"1351","US_AK",20200911,3,1,1,3,"NV",0
"1352","US_AK",20200912,3,1,1,3,"NV",0
"1353","US_AK",20200913,3,1,1,3,"NV",0
"1354","US_AK",20200914,3,1,1,3,"NV",0
"1355","US_AK",20200915,3,1,1,3,"NV",0
"1356","US_AK",20200916,3,1,1,3,"NV",0
"1357","US_AK",20200917,3,1,1,3,"NV",0
"1358","US_AK",20200918,3,1,1,3,"NV",0
"1359","US_AK",20200919,3,1,1,3,"NV",0
"1360","US_AK",20200920,3,1,1,3,"NV",0
"1361","US_AK",20200921,3,1,1,3,"NV",0
"1362","US_AK",20200922,3,1,1,3,"NV",0
"1363","US_AK",20200923,3,1,1,3,"NV",0
"1364","US_AK",20200924,3,1,1,3,"NV",0
"1365","US_AK",20200925,3,1,1,3,"NV",0
"1366","US_AK",20200926,3,1,1,3,"NV",0
"1367","US_AK",20200927,3,1,1,3,"NV",0
"1368","US_AK",20200928,3,1,1,3,"NV",0
"1369","US_AK",20200929,3,1,1,3,"NV",0
"1370","US_AK",20200930,3,1,1,3,"NV",0
"1371","US_AK",20201001,3,1,1,3,"NV",0
"1372","US_AK",20201002,3,1,1,3,"NV",0
"1373","US_AK",20201003,3,1,1,3,"NV",0
"1374","US_AK",20201004,3,1,1,3,"NV",0
"1375","US_AK",20201005,3,1,1,3,"NV",0
"1376","US_AK",20201006,3,1,1,3,"NV",0
"1377","US_AK",20201007,3,1,1,3,"NV",0
"1378","US_AK",20201008,3,1,1,3,"NV",0
"1379","US_AK",20201009,3,1,1,3,"NV",0
"1380","US_AK",20201010,3,1,1,3,"NV",0
"1381","US_AK",20201011,3,1,1,3,"NV",0
"1382","US_AK",20201012,3,1,1,3,"NV",0
"1383","US_AK",20201013,3,1,1,3,"NV",0
"1384","US_AK",20201014,3,1,1,3,"NV",0
"1385","US_AK",20201015,3,1,1,3,"NV",0
"1386","US_AK",20201016,3,1,1,3,"NV",0
"1387","US_AK",20201017,3,1,1,3,"NV",0
"1388","US_AK",20201018,3,1,1,3,"NV",0
"1389","US_AK",20201019,3,1,1,3,"NV",0
"1390","US_AK",20201020,3,1,1,3,"NV",0
"1391","US_AK",20201021,3,1,1,3,"NV",0
"1392","US_AK",20201022,3,1,1,3,"NV",0
"1393","US_AK",20201023,3,1,1,3,"NV",0
"1394","US_AK",20201024,3,1,1,3,"NV",0
"1395","US_AK",20201025,3,1,1,3,"NV",0
"1396","US_AK",20201026,3,1,1,3,"NV",0
"1397","US_AK",20201027,3,1,1,3,"NV",0
"1398","US_AK",20201028,3,1,1,3,"NV",0
"1399","US_AK",20201029,3,1,1,3,"NV",0
"1400","US_AK",20201030,3,1,1,3,"NV",0
"1401","US_AK",20201031,3,1,1,3,"NV",0
"1402","US_AK",20201101,3,1,1,3,"NV",0
"1403","US_AK",20201102,3,1,1,3,"NV",0
"1404","US_AK",20201103,3,1,1,3,"NV",0
"1405","US_AK",20201104,3,1,1,3,"NV",0
"1406","US_AK",20201105,3,1,1,3,"NV",0
"1407","US_AK",20201106,3,1,1,3,"NV",0
"1408","US_AK",20201107,3,1,1,3,"NV",0
"1409","US_AK",20201108,3,1,1,3,"NV",0
"1410","US_AK",20201109,3,1,1,3,"NV",0
"1411","US_AK",20201110,3,1,1,3,"NV",0
"1412","US_AK",20201111,3,1,1,3,"NV",0
"1413","US_AK",20201112,3,1,1,3,"NV",0
"1414","US_AK",20201113,3,1,1,3,"NV",0
"1415","US_AK",20201114,3,1,1,3,"NV",0
"1416","US_AK",20201115,3,1,1,3,"NV",0
"1417","US_AK",20201116,3,1,1,3,"NV",0
"1418","US_AK",20201117,3,1,1,3,"NV",0
"1419","US_AK",20201118,3,1,1,3,"NV",0
"1420","US_AK",20201119,3,1,1,3,"NV",0
"1421","US_AK",20201120,3,1,1,3,"NV",0
"1422","US_AK",20201121,3,1,1,3,"NV",0
"1423","US_AK",20201122,3,1,1,3,"NV",0
"1424","US_AK",20201123,3,1,1,3,"NV",0
"1425","US_AK",20201124,3,1,1,3,"NV",0
"1426","US_AK",20201125,3,1,1,3,"NV",0
"1427","US_AK",20201126,3,1,1,3,"NV",0
"1428","US_AK",20201127,3,1,1,3,"NV",0
"1429","US_AK",20201128,3,1,1,3,"NV",0
"1430","US_AK",20201129,3,1,1,3,"NV",0
"1431","US_AK",20201130,3,1,1,3,"NV",0
"1432","US_AK",20201201,3,2,1,3,"NV",0
"1433","US_AK",20201202,3,2,1,3,"NV",0
"1434","US_AK",20201203,3,2,1,3,"NV",0
"1435","US_AK",20201204,3,2,1,3,"NV",0
"1436","US_AK",20201205,3,2,1,3,"NV",0
"1437","US_AK",20201206,3,2,1,3,"NV",0
"1438","US_AK",20201207,3,2,1,3,"NV",0
"1439","US_AK",20201208,3,2,1,3,"NV",0
"1440","US_AK",20201209,3,2,1,3,"NV",0
"1441","US_AK",20201210,3,2,1,3,"NV",0
"1442","US_AK",20201211,3,2,1,3,"NV",0
"1443","US_AK",20201212,3,2,1,3,"NV",0
"1444","US_AK",20201213,3,2,1,3,"NV",0
"1445","US_AK",20201214,3,2,1,3,"NV",0
"1446","US_AK",20201215,3,2,1,3,"NV",0
"1447","US_AK",20201216,3,2,1,3,"NV",0
"1448","US_AK",20201217,3,2,1,3,"NV",0
"1449","US_AK",20201218,3,2,1,3,"NV",0
"1450","US_AK",20201219,3,2,1,3,"NV",0
"1451","US_AK",20201220,3,2,1,3,"NV",0
"1452","US_AK",20201221,3,2,1,3,"NV",0
"1453","US_AK",20201222,3,2,1,3,"NV",0
"1454","US_AK",20201223,3,2,1,3,"NV",0
"1455","US_AK",20201224,3,2,1,3,"NV",0
"1456","US_AK",20201225,3,2,1,3,"NV",0
"1457","US_AK",20201226,3,2,1,3,"NV",0
"1458","US_AK",20201227,3,2,1,3,"NV",0
"1459","US_AK",20201228,3,2,1,3,"NV",0
"1460","US_AK",20201229,3,2,1,3,"NV",0
"1461","US_AK",20201230,3,2,1,3,"NV",0
"1462","US_AK",20201231,3,2,1,3,"NV",0
"1463","US_AK",20210101,3,1,1,3,"NV",0
"1464","US_AK",20210102,3,1,1,3,"NV",0
"1465","US_AK",20210103,3,1,1,3,"NV",0
"1466","US_AK",20210104,3,1,1,3,"NV",0
"1467","US_AK",20210105,3,1,1,3,"NV",0
"1468","US_AK",20210106,3,1,1,3,"NV",0
"1469","US_AK",20210107,3,1,1,3,"NV",0
"1470","US_AK",20210108,3,1,1,3,"NV",0
"1471","US_AK",20210109,3,1,1,3,"NV",0
"1472","US_AK",20210110,3,1,1,3,"NV",0
"1473","US_AK",20210111,3,1,1,3,"NV",0
"1474","US_AK",20210112,3,1,1,3,"NV",0.74
"1475","US_AK",20210113,3,1,1,3,"NV",0.84
"1476","US_AK",20210114,3,1,1,3,"NV",0.84
"1477","US_AK",20210115,3,1,1,3,"NV",1.29
"1478","US_AK",20210116,3,1,1,3,"NV",1.29
"1479","US_AK",20210117,3,1,1,3,"NV",1.29
"1480","US_AK",20210118,3,1,1,3,"NV",1.29
"1481","US_AK",20210119,2,1,1,3,"NV",1.48
"1482","US_AK",20210120,2,1,1,3,"NV",1.54
"1483","US_AK",20210121,2,1,1,3,"NV",1.69
"1484","US_AK",20210122,2,1,1,3,"NV",1.88
"1485","US_AK",20210123,2,1,1,3,"NV",2.08
"1486","US_AK",20210124,2,1,1,3,"NV",2.21
"1487","US_AK",20210125,2,1,1,3,"NV",2.28
"1488","US_AK",20210126,2,1,1,3,"NV",2.3
"1489","US_AK",20210127,2,1,1,3,"NV",2.47
"1490","US_AK",20210128,2,1,1,3,"NV",2.74
"1491","US_AK",20210129,2,1,1,3,"NV",2.95
"1492","US_AK",20210130,2,1,1,3,"NV",3.19
"1493","US_AK",20210131,2,1,1,3,"NV",3.36
"1494","US_AK",20210201,2,1,1,3,"NV",3.48
"1495","US_AK",20210202,2,1,1,3,"NV",3.58
"1496","US_AK",20210203,2,1,1,3,"NV",3.76
"1497","US_AK",20210204,2,1,1,3,"NV",4.12
"1498","US_AK",20210205,2,1,1,3,"NV",4.46
"1499","US_AK",20210206,2,1,1,3,"NV",4.89
"1500","US_AK",20210207,2,1,1,3,"NV",5.41
"1501","US_AK",20210208,2,1,1,3,"NV",5.58
"1502","US_AK",20210209,2,1,1,3,"NV",5.7
"1503","US_AK",20210210,2,1,1,3,"NV",5.95
"1504","US_AK",20210211,2,1,1,3,"NV",6.29
"1505","US_AK",20210212,2,1,1,3,"NV",6.69
"1506","US_AK",20210213,2,1,1,3,"NV",7.16
"1507","US_AK",20210214,2,1,1,3,"NV",7.81
"1508","US_AK",20210215,2,1,1,3,"NV",7.81
"1509","US_AK",20210216,2,1,1,3,"NV",8.33
"1510","US_AK",20210217,2,1,1,3,"NV",8.54
"1511","US_AK",20210218,2,1,1,3,"NV",8.92
"1512","US_AK",20210219,2,1,1,3,"NV",9.83
"1513","US_AK",20210220,2,1,1,3,"NV",10.75
"1514","US_AK",20210221,2,1,1,3,"NV",11.25
"1515","US_AK",20210222,2,1,1,3,"NV",11.5
"1516","US_AK",20210223,2,1,1,3,"NV",11.58
"1517","US_AK",20210224,2,1,1,3,"NV",11.87
"1518","US_AK",20210225,2,1,1,3,"NV",12.33
"1519","US_AK",20210226,2,1,1,3,"NV",12.61
"1520","US_AK",20210227,2,1,1,3,"NV",13.03
"1521","US_AK",20210228,2,1,1,3,"NV",13.34
"1522","US_AK",20210301,2,1,1,3,"NV",13.66
"1523","US_AK",20210302,2,1,1,3,"NV",13.79
"1524","US_AK",20210303,2,1,1,3,"NV",14
"1525","US_AK",20210304,2,1,1,3,"NV",14.23
"1526","US_AK",20210305,2,1,1,3,"NV",14.57
"1527","US_AK",20210306,2,1,1,3,"NV",15.04
"1528","US_AK",20210307,2,1,1,3,"NV",15.55
"1529","US_AK",20210308,2,1,1,3,"NV",15.81
"1530","US_AK",20210309,2,1,1,3,"NV",16.04
"1531","US_AK",20210310,2,1,1,3,"NV",16.28
"1532","US_AK",20210311,2,1,1,3,"NV",16.7
"1533","US_AK",20210312,2,1,1,3,"NV",16.97
"1534","US_AK",20210313,2,1,1,3,"NV",17.31
"1535","US_AK",20210314,2,1,1,3,"NV",17.89
"1536","US_AK",20210315,1,1,1,3,"NV",18.12
"1537","US_AK",20210316,1,1,1,3,"NV",18.3
"1538","US_AK",20210317,1,1,1,3,"NV",18.56
"1539","US_AK",20210318,1,1,1,3,"NV",18.93
"1540","US_AK",20210319,1,1,1,3,"NV",19.16
"1541","US_AK",20210320,1,1,1,3,"NV",19.6
"1542","US_AK",20210321,1,1,1,3,"NV",19.95
"1543","US_AK",20210322,1,1,1,3,"NV",20.08
"1544","US_AK",20210323,1,1,1,3,"NV",20.12
"1545","US_AK",20210324,1,1,1,3,"NV",20.33
"1546","US_AK",20210325,1,1,1,3,"NV",20.64
"1547","US_AK",20210326,1,1,1,3,"NV",21.01
"1548","US_AK",20210327,1,1,1,3,"NV",21.42
"1549","US_AK",20210328,1,1,1,3,"NV",21.9
"1550","US_AK",20210329,1,1,1,3,"NV",22
"1551","US_AK",20210330,1,1,1,3,"NV",22.08
"1552","US_AK",20210331,1,1,1,3,"NV",22.3
"1553","US_AK",20210401,1,1,1,3,"NV",22.6
"1554","US_AK",20210402,1,1,1,3,"NV",22.91
"1555","US_AK",20210403,1,1,1,3,"NV",23.34
"1556","US_AK",20210404,1,1,1,3,"NV",24.17
"1557","US_AK",20210405,1,1,1,3,"NV",24.45
"1558","US_AK",20210406,1,1,1,3,"NV",24.52
"1559","US_AK",20210407,1,1,1,3,"NV",24.87
"1560","US_AK",20210408,1,1,1,3,"NV",25.51
"1561","US_AK",20210409,1,1,1,3,"NV",25.97
"1562","US_AK",20210410,1,1,1,3,"NV",26.63
"1563","US_AK",20210411,1,1,1,3,"NV",27.17
"1564","US_AK",20210412,1,1,1,3,"NV",27.58
"1565","US_AK",20210413,1,1,1,3,"NV",30.4
"1566","US_AK",20210414,1,1,1,3,"NV",30.77
"1567","US_AK",20210415,1,1,1,3,"NV",30.79
"1568","US_AK",20210416,1,1,1,3,"NV",31.21
"1569","US_AK",20210417,1,1,1,3,"NV",31.63
"1570","US_AK",20210418,1,1,1,3,"NV",32.06
"1571","US_AK",20210419,1,1,1,3,"NV",32.21
"1572","US_AK",20210420,1,1,1,3,"NV",32.36
"1573","US_AK",20210421,1,1,1,3,"NV",32.78
"1574","US_AK",20210422,1,1,1,3,"NV",33.15
"1575","US_AK",20210423,1,1,1,3,"NV",33.45
"1576","US_AK",20210424,1,1,1,3,"NV",33.74
"1577","US_AK",20210425,1,1,1,3,"NV",33.96
"1578","US_AK",20210426,1,1,1,3,"NV",34.04
"1579","US_AK",20210427,1,1,1,3,"NV",34.11
"1580","US_AK",20210428,1,1,1,3,"NV",34.27
"1581","US_AK",20210429,1,1,1,3,"NV",34.86
"1582","US_AK",20210430,1,1,1,3,"NV",35.07
"1583","US_AK",20210501,1,1,1,3,"NV",35.84
"1584","US_AK",20210502,1,1,1,3,"NV",36
"1585","US_AK",20210503,1,1,1,3,"NV",36.03
"1586","US_AK",20210504,1,1,1,3,"NV",36.05
"1587","US_AK",20210505,1,1,1,3,"NV",36.17
"1588","US_AK",20210506,1,1,1,3,"NV",36.34
"1589","US_AK",20210507,1,1,1,3,"NV",36.49
"1590","US_AK",20210508,1,1,1,3,"NV",36.68
"1591","US_AK",20210509,1,1,1,3,"NV",36.69
"1592","US_AK",20210510,1,1,1,3,"NV",37.03
"1593","US_AK",20210511,1,1,1,3,"NV",37.11
"1594","US_AK",20210512,1,1,1,3,"NV",37.22
"1595","US_AK",20210513,1,1,1,3,"NV",37.36
"1596","US_AK",20210514,1,1,1,3,"NV",37.5
"1597","US_AK",20210515,1,1,1,3,"NV",37.68
"1598","US_AK",20210516,1,1,1,3,"NV",37.85
"1599","US_AK",20210517,1,1,1,3,"NV",37.88
"1600","US_AK",20210518,1,1,1,3,"NV",37.93
"1601","US_AK",20210519,1,1,1,3,"NV",38.04
"1602","US_AK",20210520,1,1,1,3,"NV",38.2
"1603","US_AK",20210521,1,1,1,3,"NV",38.34
"1604","US_AK",20210522,1,1,1,3,"NV",38.5
"1605","US_AK",20210523,1,1,1,3,"NV",38.65
"1606","US_AK",20210524,1,1,1,3,"NV",38.69
"1607","US_AK",20210525,1,1,1,3,"NV",38.73
"1608","US_AK",20210526,1,1,1,3,"NV",38.81
"1609","US_AK",20210527,1,1,1,3,"NV",38.92
"1610","US_AK",20210528,1,1,1,3,"NV",39.06
"1611","US_AK",20210529,1,1,1,3,"NV",39.2
"1612","US_AK",20210530,1,1,1,3,"NV",39.3
"1613","US_AK",20210531,1,1,1,3,"NV",39.3
"1614","US_AK",20210601,1,1,1,3,"NV",39.37
"1615","US_AK",20210602,1,1,1,3,"NV",39.39
"1616","US_AK",20210603,1,1,1,3,"NV",39.53
"1617","US_AK",20210604,1,1,1,3,"NV",39.66
"1618","US_AK",20210605,1,1,1,3,"NV",39.82
